name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Scarborough, Tobago, Trinidad And Tobago",15/01/2000,84.3,71.2,77.5,88.6,71.2,79.2,70.3,79.1,,0,0,11.4,5.5,1012.8,31.1,8.7,,,,2000-01-15T06:26:10,2000-01-15T17:58:21,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",16/01/2000,84.3,72,79.2,88.6,72,80.9,69.8,73.8,,0,0,11.4,14.5,1013,66.8,7.8,,,,2000-01-16T06:26:21,2000-01-16T17:58:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",17/01/2000,82.5,73.5,76.7,87.4,73.5,77.8,70.8,82.2,,0,0,13.9,22,1013.2,75,7.1,,,,2000-01-17T06:26:31,2000-01-17T17:59:23,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",18/01/2000,84.3,73.5,78.3,91.1,73.5,80.1,71.9,81.2,,0,0,11.4,62.9,1013.8,58,7.8,,,,2000-01-18T06:26:41,2000-01-18T17:59:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",21/01/2000,80.7,75.6,78.1,84.7,75.6,79.1,70.8,78.5,,0,0,5.8,38,1014.9,32.5,8.3,,,,2000-01-21T06:27:02,2000-01-21T18:01:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",22/01/2000,86.4,75.3,79.6,93.7,75.3,82.6,71.6,77.3,,0,0,15,55.3,1014.9,49.2,8.9,,,,2000-01-22T06:27:07,2000-01-22T18:01:50,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",23/01/2000,86.1,73.5,80.4,92.1,73.5,82.8,70.5,72.4,,0,0,17.2,57.7,1014.7,68.1,7.9,,,,2000-01-23T06:27:11,2000-01-23T18:02:18,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",24/01/2000,84.5,73.8,79.8,90.8,73.8,82.6,71.3,75.8,,0,0,19.5,60.9,1014.2,70.3,7.8,,,,2000-01-24T06:27:14,2000-01-24T18:02:46,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",25/01/2000,82.5,73.5,78.3,91.1,73.5,80.8,72.6,82.8,,0,0,20.8,80.3,1013.3,55.3,6.9,,,,2000-01-25T06:27:16,2000-01-25T18:03:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",26/01/2000,86.1,75.3,80.7,93.7,75.3,84.5,72.9,77.7,,0,0,18.3,68,1014.6,51.3,8.3,,,,2000-01-26T06:27:17,2000-01-26T18:03:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",27/01/2000,84.6,73.5,77.6,91.6,73.5,79.5,72.4,84.4,,0,0,13.9,63,1015.1,43.5,7.4,,,,2000-01-27T06:27:17,2000-01-27T18:04:05,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",29/01/2000,86.1,75.1,79.9,92.1,75.1,82.3,70.6,73.8,,0,0,15,71.3,1014.2,74,8.8,,,,2000-01-29T06:27:13,2000-01-29T18:04:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",30/01/2000,86.1,73.6,78.8,92.1,73.6,80.8,70.7,76.8,,0,0,13.9,75.4,1015.5,76.9,9.4,,,,2000-01-30T06:27:10,2000-01-30T18:05:20,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",31/01/2000,82.5,73.5,78.6,87.4,73.5,80.6,71.2,78.3,,0,0,10.3,24.2,1016.5,78.2,8.5,,,,2000-01-31T06:27:05,2000-01-31T18:05:44,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",01/02/2000,86.1,75.3,79.8,93.7,75.3,82.4,71.9,77.2,,0,0,20.8,66.7,1016.8,54.8,7.8,,,,2000-02-01T06:27:00,2000-02-01T18:06:07,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",02/02/2000,86.1,75.3,79.1,95.4,75.3,81.2,72.5,80.6,,0,0,17.2,67,1015.5,49.2,7.1,,,,2000-02-02T06:26:53,2000-02-02T18:06:29,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",03/02/2000,86.1,73.5,80.4,97.4,73.5,84.4,74.3,82.2,,0,0,15,77.7,1014.8,71.2,7.7,,,,2000-02-03T06:26:46,2000-02-03T18:06:51,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",04/02/2000,86.2,78.9,81.5,93.8,78.9,85,73.4,76.7,,0,0,19.5,75.8,1015.6,39.3,6.3,,,,2000-02-04T06:26:37,2000-02-04T18:07:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",05/02/2000,86.1,77.1,82.5,93.7,77.1,87.3,73,73.4,,0,0,18.3,66,1017.7,46.4,7,,,,2000-02-05T06:26:28,2000-02-05T18:07:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",06/02/2000,84.4,73.5,78.4,89.8,73.5,80,69.8,75.4,,0,0,13.9,61.2,1017.6,34.2,7.9,,,,2000-02-06T06:26:17,2000-02-06T18:07:53,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",07/02/2000,87.9,73.1,80.2,105.1,73.1,82.4,68.8,69.8,,0,0,19.5,72.3,1017.3,55.6,8.3,,,,2000-02-07T06:26:05,2000-02-07T18:08:13,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",08/02/2000,86.1,73.5,79.2,93.7,73.5,81.4,70,74.1,,0,0,23,84.8,1017.2,65,7.6,,,,2000-02-08T06:25:53,2000-02-08T18:08:31,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",09/02/2000,84.3,71.7,77.7,92.7,71.7,79.4,71,80.3,,0,0,20.7,72.4,1016.4,59,6.8,,,,2000-02-09T06:25:39,2000-02-09T18:08:49,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",10/02/2000,85.6,73.5,78.6,93.1,73.5,81,71.4,79.3,,0,0,16.1,70.5,1014.9,45.3,6.8,,,,2000-02-10T06:25:25,2000-02-10T18:09:07,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",11/02/2000,85.6,76.9,79.5,93.1,76.9,81,71.8,77.5,,0,0,12.8,74.6,1015.2,40.6,6,,,,2000-02-11T06:25:09,2000-02-11T18:09:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",12/02/2000,86.1,74.9,78.8,89.6,74.9,79.8,69.2,73.1,,0,0,18.3,72.7,1015.7,50,8.2,,,,2000-02-12T06:24:53,2000-02-12T18:09:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",13/02/2000,76.2,75.3,75.8,76.2,75.3,75.8,67.8,76.3,,0,0,0,,1014.9,55,9,,,,2000-02-13T06:24:35,2000-02-13T18:09:56,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",14/02/2000,86.1,75.3,80.7,92.9,75.3,84,71.4,74,,0,0,17.2,80.8,1016.5,70.6,7.6,,,,2000-02-14T06:24:17,2000-02-14T18:10:11,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",15/02/2000,86.1,75.8,82.5,93.7,75.8,87.9,73.3,74.2,,0,0,16.1,108.7,1014.9,75.6,5.9,,,,2000-02-15T06:23:58,2000-02-15T18:10:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",16/02/2000,84.8,75.3,79.7,91.6,75.3,82.6,71.1,75.4,,0,0,16.1,95.6,1016.2,66.3,6.7,,,,2000-02-16T06:23:38,2000-02-16T18:10:39,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",17/02/2000,85.9,76.4,81.9,88.4,76.4,84.5,68.8,65.2,,0,0,15,103.1,1015.4,80,10.7,,,,2000-02-17T06:23:17,2000-02-17T18:10:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",18/02/2000,78.9,74.6,76.4,78.9,74.6,76.4,71.6,85.3,,0,0,10.3,79.4,1017,70,7.7,,,,2000-02-18T06:22:55,2000-02-18T18:11:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",19/02/2000,83.6,75.3,77.8,89.8,75.3,79.4,71.2,80.4,,0,0,19.5,108.3,1014.9,77.5,5.3,,,,2000-02-19T06:22:33,2000-02-19T18:11:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",20/02/2000,82.1,75.3,78.7,88.8,75.3,80.9,73.1,83.1,,0,0,18.3,88.6,1015.4,95,9.1,,,,2000-02-20T06:22:10,2000-02-20T18:11:28,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",21/02/2000,82.7,76.6,79.3,90.2,76.6,82,70.5,76.1,,0,0,15,97.9,1014.9,90,5.3,,,,2000-02-21T06:21:46,2000-02-21T18:11:39,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",22/02/2000,87.9,76.2,81.4,98,76.2,85.4,73.5,77.5,,0,0,18.3,108.2,1014.5,69.3,5.3,,,,2000-02-22T06:21:21,2000-02-22T18:11:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",23/02/2000,86.1,74.6,80.2,92.1,74.6,82.4,71.6,76.1,,0,0,18.3,92.4,1014.6,88.6,6.9,,,,2000-02-23T06:20:55,2000-02-23T18:11:59,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",24/02/2000,86.1,75.3,79.7,92.1,75.3,81.8,70.4,74,,0,0,20.8,87.4,1013.2,43.6,11.7,,,,2000-02-24T06:20:29,2000-02-24T18:12:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",25/02/2000,86.1,73.5,80,90.8,73.5,82.4,69.9,72.5,,0,0,13.9,93.3,1013.4,85,7,,,,2000-02-25T06:20:02,2000-02-25T18:12:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",26/02/2000,82.5,75.3,77.3,88.5,75.3,78.3,71.6,83,,0,0,6.9,92.8,1013.9,51.3,7.1,,,,2000-02-26T06:19:35,2000-02-26T18:12:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",27/02/2000,80.7,72.2,75.7,85.5,72.2,76.1,71.3,86.5,,0,0,5.8,135.3,1013.5,60,7.1,,,,2000-02-27T06:19:06,2000-02-27T18:12:33,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",28/02/2000,77.1,73.5,75.8,77.1,73.5,75.8,72.4,89.3,,0,0,9.2,41.9,1013.4,90,6.8,,,,2000-02-28T06:18:38,2000-02-28T18:12:40,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",29/02/2000,82.5,75.3,79.4,86.4,75.3,81.5,70.4,74.5,,0,0,17.2,62.2,1014.2,72.9,6.8,,,,2000-02-29T06:18:08,2000-02-29T18:12:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78961399999
"Scarborough, Tobago, Trinidad And Tobago",01/03/2000,86.1,73.5,79.6,93.7,73.5,82.3,71.6,77,,0,0,18.3,81.1,1015.8,64.6,12.3,,,,2000-03-01T06:17:38,2000-03-01T18:12:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",02/03/2000,85.6,73.5,80,94.6,73.5,83.3,73,79.6,,0,0,12.8,71.9,1015.2,65.8,8,,,,2000-03-02T06:17:07,2000-03-02T18:12:59,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",03/03/2000,84.3,75.3,79.5,89.8,75.3,81.8,72.3,79,,0,0,13.9,86.4,1014.2,70,7.9,,,,2000-03-03T06:16:36,2000-03-03T18:13:05,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",04/03/2000,86.1,75.3,79.9,95.4,75.3,83.1,72.7,79.1,,0,0,23,87.4,1014.7,34.6,10.2,,,,2000-03-04T06:16:05,2000-03-04T18:13:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",05/03/2000,84.3,73.5,77.7,94.4,73.5,80.4,73.6,87.5,,0,0,16.1,82.7,1015,66.9,6.3,,,,2000-03-05T06:15:33,2000-03-05T18:13:14,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",06/03/2000,84.3,74.9,79.3,89.3,74.9,81.5,70.3,74.8,,0,0,16.1,83.2,1014,63.2,8.2,,,,2000-03-06T06:15:00,2000-03-06T18:13:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",07/03/2000,84.3,73.5,77.4,87.6,73.5,77.9,69.3,76.7,,0,0,6.9,68.7,1013.7,61.4,8.8,,,,2000-03-07T06:14:27,2000-03-07T18:13:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",08/03/2000,86.1,72.8,80.3,92.1,72.8,83,69.8,70.9,,0,0,11.4,66.3,1012.7,85.4,8.2,,,,2000-03-08T06:13:54,2000-03-08T18:13:26,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",09/03/2000,83.9,71.7,78.3,89.4,71.7,80.4,71,78.4,,0,0,11.4,52.8,1014.2,85,8.7,,,,2000-03-09T06:13:20,2000-03-09T18:13:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",10/03/2000,84.3,73.5,78.4,91.1,73.5,80.6,70.2,76.3,,0,0,11.4,63.4,1015.2,75.4,7.8,,,,2000-03-10T06:12:46,2000-03-10T18:13:33,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",11/03/2000,84.6,76.7,81.1,92.7,76.7,84.8,73,76.7,,0,0,16.1,44.3,1015.2,89,6.8,,,,2000-03-11T06:12:11,2000-03-11T18:13:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",12/03/2000,84.4,77.1,79.1,90.9,77.1,80.5,71.8,78.4,,0,0,17.2,62.3,1015.2,61.8,4,,,,2000-03-12T06:11:36,2000-03-12T18:13:38,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",13/03/2000,86.1,75.3,79.6,92.1,75.3,81.9,71.2,76.1,,0,0,17.2,35.2,1014.2,52,5.4,,,,2000-03-13T06:11:01,2000-03-13T18:13:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",14/03/2000,86.2,75.1,78.7,89.4,75.1,79.7,68.4,71.4,,0,0,19.5,84.5,1014.2,34.7,7.4,,,,2000-03-14T06:10:26,2000-03-14T18:13:42,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",15/03/2000,85.7,75.3,79.5,90.5,75.3,81.1,68,68.2,,0,0,23,90.9,1014.9,45.3,6.4,,,,2000-03-15T06:09:50,2000-03-15T18:13:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",16/03/2000,86.1,75.3,79.5,90.8,75.3,80.8,68.5,70,,0,0,18.3,76.7,1014.9,45.8,7.4,,,,2000-03-16T06:09:14,2000-03-16T18:13:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",17/03/2000,86.2,74.4,80.3,89.6,74.4,81.8,68.3,68.1,,0,0,18.3,96.4,1014,49.7,8.1,,,,2000-03-17T06:08:38,2000-03-17T18:13:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",18/03/2000,78.9,74.6,75.8,78.9,74.6,75.8,69.1,80,,0,0,8.1,93.8,1012.7,61.7,7.6,,,,2000-03-18T06:08:02,2000-03-18T18:13:48,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",23/03/2000,80,76.7,78.1,80,76.7,78.1,72.7,83.6,,0,0,5.8,40,,90,6.9,,,,2000-03-23T06:04:59,2000-03-23T18:13:52,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,78962099999
"Scarborough, Tobago, Trinidad And Tobago",24/03/2000,83.9,76.7,79.9,93.6,76.7,82.9,74.6,84.1,,0,0,12.8,131.2,1011.5,90.3,7.2,,,,2000-03-24T06:04:22,2000-03-24T18:13:53,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",25/03/2000,82.5,74.9,77.8,89.7,74.9,79.7,74.1,88.6,,0,0,9.2,90.9,1012.9,90,6.6,,,,2000-03-25T06:03:45,2000-03-25T18:13:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",26/03/2000,81.6,73.5,77,87,73.5,77.7,73.1,88.1,,0,0,17.2,89.7,1013.2,96.4,6,,,,2000-03-26T06:03:08,2000-03-26T18:13:54,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",27/03/2000,84.6,72.8,78.2,95.2,72.8,80.8,74,87.4,,0,0,25.3,85.4,1013.5,92.4,5.6,,,,2000-03-27T06:02:31,2000-03-27T18:13:55,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"7,896,209,999,978,960,000,000"
"Scarborough, Tobago, Trinidad And Tobago",28/03/2000,86.1,75.3,81.1,97.4,75.3,86,75.1,82.4,,0,0,21.9,88.6,1013.6,88.1,5.4,,,,2000-03-28T06:01:54,2000-03-28T18:13:55,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,896,209,999,978,960,000,000"
