name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-04,87.9,75.3,80.0,93.7,75.3,82.0,72.7,80.0,,0,0.0,18.3,76.1,1014.8,41.3,6.5,,,,2000-02-04T06:29:06,2000-02-04T18:10:57,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-05,87.9,74.6,80.3,94.4,74.6,82.7,71.6,75.9,,0,0.0,18.3,72.2,1016.7,45.5,6.9,,,,2000-02-05T06:28:57,2000-02-05T18:11:17,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-06,88.1,73.5,79.5,92.9,73.5,81.1,69.6,73.2,,0,0.0,16.1,61.5,1017.1,47.1,7.9,,,,2000-02-06T06:28:48,2000-02-06T18:11:36,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-07,89.7,69.9,78.8,90.5,69.9,79.6,67.4,71.3,,0,0.0,13.9,60.8,1016.6,48.3,8.0,,,,2000-02-07T06:28:37,2000-02-07T18:11:55,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-08,86.1,71.7,76.7,92.1,71.7,77.9,69.8,80.0,,0,0.0,19.5,71.4,1016.5,62.7,8.0,,,,2000-02-08T06:28:25,2000-02-08T18:12:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-09,86.1,69.9,76.3,89.9,69.9,77.6,69.6,81.6,,0,0.0,20.8,64.0,1015.4,60.5,7.3,,,,2000-02-09T06:28:12,2000-02-09T18:12:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-10,84.8,71.3,75.7,90.0,71.3,76.8,70.8,85.6,,0,0.0,19.5,67.7,1014.1,70.5,7.1,,,,2000-02-10T06:27:58,2000-02-10T18:12:47,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-11,86.1,71.3,77.5,92.7,71.3,79.4,70.6,80.3,,0,0.0,18.3,72.1,1014.4,44.7,7.4,,,,2000-02-11T06:27:44,2000-02-11T18:13:03,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-12,86.1,71.7,77.8,92.1,71.7,79.0,68.5,74.4,,0,0.0,17.2,60.4,1015.1,44.2,7.4,,,,2000-02-12T06:27:28,2000-02-12T18:13:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-13,77.3,69.5,72.3,77.3,69.5,72.3,68.2,87.3,,0,0.0,5.8,70.0,1014.9,66.7,8.0,,,,2000-02-13T06:27:11,2000-02-13T18:13:33,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-14,87.9,71.7,79.7,92.9,71.7,81.9,70.4,75.1,,0,0.0,13.9,59.4,1015.7,47.5,6.9,,,,2000-02-14T06:26:54,2000-02-14T18:13:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-15,87.9,75.5,83.2,94.4,75.5,87.4,72.0,70.1,,0,0.0,15.0,77.2,1013.8,62.0,6.9,,,,2000-02-15T06:26:36,2000-02-15T18:14:01,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-16,86.1,73.5,78.7,92.1,73.5,80.7,72.4,81.8,,0,0.0,17.2,64.5,1014.4,74.0,10.5,,,,2000-02-16T06:26:16,2000-02-16T18:14:14,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-17,87.9,71.7,79.3,89.5,71.7,80.3,67.7,70.0,,0,0.0,13.9,66.1,1014.7,77.8,10.2,,,,2000-02-17T06:25:56,2000-02-17T18:14:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-18,82.5,69.9,75.0,86.4,69.9,76.0,70.2,86.0,,0,0.0,17.2,69.4,1014.9,85.5,6.0,,,,2000-02-18T06:25:36,2000-02-18T18:14:38,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-19,86.1,74.9,80.2,90.8,74.9,82.3,70.4,72.7,,0,0.0,20.8,61.4,1014.8,76.7,7.0,,,,2000-02-19T06:25:14,2000-02-19T18:14:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-20,82.5,74.6,77.6,89.7,74.6,78.7,73.1,86.2,,0,0.0,13.9,55.8,1014.5,92.5,7.5,,,,2000-02-20T06:24:52,2000-02-20T18:15:00,0.53,Overcast,Cloudy skies throughout the day.,cloudy,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-21,86.1,76.4,79.6,93.7,76.4,82.4,74.2,84.3,,0,0.0,15.0,69.8,1013.8,90.6,4.0,,,,2000-02-21T06:24:28,2000-02-21T18:15:10,0.56,Overcast,Cloudy skies throughout the day.,cloudy,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-22,86.1,76.2,80.5,92.1,76.2,82.8,72.5,77.6,,0,0.0,16.1,77.7,1013.6,72.1,6.2,,,,2000-02-22T06:24:04,2000-02-22T18:15:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-23,87.9,72.8,78.7,92.9,72.8,80.3,71.1,79.0,,0,0.0,13.9,77.0,1013.2,35.8,6.8,,,,2000-02-23T06:23:40,2000-02-23T18:15:28,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-24,87.9,73.5,79.1,92.9,73.5,81.2,71.6,79.2,,0,0.0,16.1,70.1,1012.9,58.1,8.5,,,,2000-02-24T06:23:14,2000-02-24T18:15:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-25,87.9,73.5,79.4,92.9,73.5,81.5,70.8,76.1,,0,0.0,11.4,70.3,1012.3,66.2,8.6,,,,2000-02-25T06:22:48,2000-02-25T18:15:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-26,89.7,69.2,81.1,95.0,69.2,84.1,71.0,73.1,,0,0.0,15.0,55.3,1013.2,55.7,9.1,,,,2000-02-26T06:22:22,2000-02-26T18:15:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-27,87.9,69.9,76.6,94.4,69.9,78.1,70.5,82.6,,0,0.0,10.3,35.9,1013.2,40.8,9.7,,,,2000-02-27T06:21:54,2000-02-27T18:15:59,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-28,90.8,71.7,81.1,100.0,71.7,85.1,71.6,74.5,,0,0.0,15.0,68.2,1013.4,79.1,9.8,,,,2000-02-28T06:21:26,2000-02-28T18:16:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-02-29,86.1,71.7,77.9,92.1,71.7,80.2,71.0,80.5,,0,0.0,12.8,41.6,1014.3,66.9,9.1,,,,2000-02-29T06:20:58,2000-02-29T18:16:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-01,87.9,73.5,79.4,94.4,73.5,81.4,70.3,74.6,,0,0.0,15.0,70.6,1015.0,47.2,8.9,,,,2000-03-01T06:20:28,2000-03-01T18:16:16,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-02,89.7,71.7,81.9,95.0,71.7,85.2,70.9,71.3,,0,0.0,15.0,78.6,1014.3,78.3,7.3,,,,2000-03-02T06:19:59,2000-03-02T18:16:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-03,84.3,73.5,78.3,91.1,73.5,79.7,73.0,84.1,,0,0.0,13.9,74.2,1013.3,60.8,8.1,,,,2000-03-03T06:19:29,2000-03-03T18:16:26,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-04,89.7,73.1,79.1,96.6,73.1,81.3,71.9,80.4,,0,0.0,16.1,73.9,1013.5,40.6,9.5,,,,2000-03-04T06:18:58,2000-03-04T18:16:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-05,87.9,73.5,78.0,94.4,73.5,80.1,72.5,84.3,,0,0.0,11.4,83.3,1013.6,46.9,7.3,,,,2000-03-05T06:18:27,2000-03-05T18:16:34,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-06,87.2,70.4,81.0,89.6,70.4,82.6,68.0,66.6,,0,0.0,16.1,68.6,1013.4,54.4,14.7,,,,2000-03-06T06:17:55,2000-03-06T18:16:37,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-07,88.1,68.1,80.0,91.0,68.1,81.0,66.8,67.1,,0,0.0,9.2,41.3,1013.4,70.0,11.3,,,,2000-03-07T06:17:23,2000-03-07T18:16:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-08,86.1,69.2,78.9,89.6,69.2,80.6,68.3,71.4,,0,0.0,13.9,60.8,1012.3,80.6,10.7,,,,2000-03-08T06:16:50,2000-03-08T18:16:43,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-09,89.7,68.1,78.5,93.7,68.1,80.1,68.1,72.9,,0,0.0,12.8,19.4,1013.4,67.5,9.4,,,,2000-03-09T06:16:17,2000-03-09T18:16:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-10,90.2,72.8,80.2,93.7,72.8,81.9,68.3,69.0,,0,0.0,16.1,65.4,1014.4,78.1,9.2,,,,2000-03-10T06:15:44,2000-03-10T18:16:48,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-11,87.5,73.5,79.9,95.6,73.5,82.4,71.7,76.7,,0,0.0,20.8,65.1,1013.9,76.8,5.6,,,,2000-03-11T06:15:10,2000-03-11T18:16:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-12,89.7,75.3,81.5,93.7,75.3,83.4,70.3,70.5,,0,0.0,21.9,64.8,1014.3,80.8,3.1,,,,2000-03-12T06:14:36,2000-03-12T18:16:51,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-13,89.0,73.5,80.3,91.6,73.5,81.3,69.2,71.2,,0,0.0,17.2,65.5,1013.6,63.9,4.9,,,,2000-03-13T06:14:02,2000-03-13T18:16:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-14,89.7,72.8,79.6,92.7,72.8,80.8,68.2,70.5,,0,0.0,20.8,71.0,1013.1,34.3,6.6,,,,2000-03-14T06:13:28,2000-03-14T18:16:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-15,86.1,73.5,77.8,90.8,73.5,79.1,69.6,76.6,,0,0.0,21.9,64.2,1014.0,43.3,6.7,,,,2000-03-15T06:12:53,2000-03-15T18:16:54,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-16,88.1,72.2,78.5,93.5,72.2,79.6,68.6,72.8,,0,0.0,18.3,68.3,1014.0,38.4,7.4,,,,2000-03-16T06:12:18,2000-03-16T18:16:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-17,89.7,71.7,79.6,91.4,71.7,80.4,66.5,66.8,,0,0.0,17.2,75.6,1013.2,50.0,7.9,,,,2000-03-17T06:11:43,2000-03-17T18:16:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-18,77.6,69.9,72.3,77.6,69.9,72.3,69.0,89.5,,0,0.0,0.0,,1012.4,55.0,8.3,,,,2000-03-18T06:11:07,2000-03-18T18:16:56,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-23,76.4,74.0,74.9,76.4,74.0,74.9,71.3,88.8,,0,0.0,5.8,85.5,,90.0,16.5,,,,2000-03-23T06:08:09,2000-03-23T18:16:56,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-24,84.3,74.0,78.8,92.7,74.0,81.5,73.5,84.0,,0,0.0,15.0,79.5,1011.1,90.0,8.3,,,,2000-03-24T06:07:33,2000-03-24T18:16:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-25,85.2,73.5,78.1,92.1,73.5,80.0,73.7,86.9,,0,0.0,17.2,73.5,1012.6,92.9,7.9,,,,2000-03-25T06:06:57,2000-03-25T18:16:55,0.68,Overcast,Cloudy skies throughout the day.,cloudy,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-26,84.3,71.7,75.3,89.8,71.7,75.6,71.7,89.1,,0,0.0,11.4,56.4,1012.9,97.9,4.9,,,,2000-03-26T06:06:21,2000-03-26T18:16:55,0.71,Overcast,Cloudy skies throughout the day.,cloudy,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-27,86.1,71.7,77.7,92.1,71.7,79.8,72.4,84.9,,0,0.0,11.4,78.3,1013.1,95.0,6.5,,,,2000-03-27T06:05:45,2000-03-27T18:16:54,0.75,Overcast,Cloudy skies throughout the day.,cloudy,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-28,87.9,75.3,80.6,96.1,75.3,83.7,73.5,80.3,,0,0.0,21.9,71.2,1012.9,87.8,6.2,,,,2000-03-28T06:05:09,2000-03-28T18:16:54,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-29,88.4,75.3,80.6,94.4,75.3,83.1,71.6,75.3,,0,0.0,17.2,75.1,1013.6,51.3,7.2,,,,2000-03-29T06:04:33,2000-03-29T18:16:54,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-30,87.9,73.5,81.6,92.9,73.5,84.2,70.1,69.6,,0,0.0,15.0,75.2,1012.9,50.6,8.3,,,,2000-03-30T06:03:57,2000-03-30T18:16:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Port of Spain, Trinidad, Trinidad And Tobago",2000-03-31,86.1,71.7,78.0,92.1,71.7,79.6,71.3,81.1,,0,0.0,12.8,40.3,1012.5,72.4,7.2,,,,2000-03-31T06:03:22,2000-03-31T18:16:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
