name,datetime,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Piarco,2005-03-28,82.7,1.8795999999999997,12.5,15.0,65.8,1012.6,74.2,7.6,269.6470588235294,23.294117647058822,21874,65770,30.3,23.7,26.2,33.9,23.7,27.4,22.8
Piarco,2005-03-29,68.4,2.0065999999999997,4.17,21.9,67.1,1013.2,60.7,9.0,266.50588235294117,23.01764705882353,21838,65769,32.1,24.3,28.9,35.9,24.3,31.3,22.2
Piarco,2005-03-30,82.0,0.0,0.0,17.2,65.2,1013.2,67.3,7.9,267.4647058823529,23.058823529411764,21803,65769,31.7,23.8,26.4,34.6,23.8,27.6,22.8
Piarco,2005-03-31,82.3,2.9972,4.17,17.2,62.6,1012.7,80.0,4.9,250.2058823529412,21.641176470588235,21767,65768,31.1,24.1,26.9,36.7,24.1,28.7,23.5
Piarco,2005-04-01,93.3,12.115799999999998,12.5,11.4,67.5,1011.6,83.0,6.8,203.68235294117648,17.65294117647059,23082,64575,29.2,23.1,24.6,33.7,23.1,25.1,23.4
Piarco,2005-04-02,77.9,0.0,0.0,9.2,109.5,1013.4,75.7,12.8,233.63529411764708,20.11764705882353,23291,65434,31.2,20.1,23.9,32.1,20.1,24.2,19.3
Piarco,2005-04-03,72.7,0.0,0.0,12.8,81.8,1013.4,53.2,8.5,247.78235294117647,21.41764705882353,22699,65747,32.2,21.6,27.1,34.7,21.6,28.3,21.2
Piarco,2005-04-04,85.3,0.0,0.0,11.4,69.8,1013.9,55.7,6.7,269.0882352941176,23.22941176470588,21627,65768,29.3,25.1,26.3,32.3,25.1,26.8,23.5
Piarco,2005-04-05,77.9,0.0,0.0,20.8,69.6,1013.5,61.7,8.1,241.63333333333333,20.826666666666664,20772,65884,32.8,25.1,28.1,37.5,25.1,30.4,23.6
Piarco,2005-04-06,89.8,6.095999999999999,4.17,16.1,102.9,1011.2,91.7,6.6,218.25333333333336,18.84,20536,66310,30.1,24.1,26.4,36.3,24.1,28.3,24.6
Piarco,2005-04-07,92.8,18.084799999999998,8.33,11.4,158.9,1012.6,92.5,5.9,206.11333333333332,17.779999999999998,20881,66691,31.1,24.1,25.6,37.9,24.1,26.6,24.3
Piarco,2005-04-08,87.3,8.2042,12.5,13.9,54.2,1013.3,65.7,5.9,198.81333333333333,17.16,21275,66484,31.3,24.1,27.1,39.3,24.1,29.6,24.7
Piarco,2005-04-09,77.3,0.0,0.0,15.0,98.9,1012.2,34.8,8.1,211.08666666666667,18.273333333333333,21332,65571,34.1,23.1,28.1,39.5,23.1,31.1,23.4
Piarco,2005-04-10,86.0,42.9006,4.17,13.9,91.8,1009.9,70.4,9.1,202.78,17.553333333333335,21235,64433,35.1,23.8,26.7,40.8,23.8,28.7,23.9
Piarco,2005-04-11,87.4,5.6642,12.5,15.0,75.9,1011.5,76.1,6.3,187.41333333333333,16.226666666666667,21433,63625,32.1,23.1,26.2,36.2,23.1,27.5,23.7
Piarco,2005-04-12,97.5,89.86519999999999,12.5,11.4,66.6,1011.6,96.7,4.7,167.44666666666666,14.426666666666668,22175,63703,25.1,23.1,23.7,25.1,23.1,23.7,23.3
Piarco,2005-04-13,76.7,0.0,0.0,19.5,71.1,1012.3,90.0,6.2,260.7875,22.5375,21326,65776,33.1,25.1,28.2,37.2,25.1,30.3,23.4
Piarco,2005-04-14,74.4,0.0,0.0,18.3,72.7,1012.1,84.8,5.1,246.0625,21.2625,21294,65778,32.3,25.1,28.4,37.1,25.1,30.3,23.0
Piarco,2005-04-15,72.7,0.0,0.0,19.5,78.8,1011.8,53.3,5.4,247.28125,21.337500000000002,21263,65780,33.1,24.7,28.5,37.2,24.7,30.7,22.7
Piarco,2005-04-16,72.0,0.0,0.0,17.2,70.3,1013.2,50.0,6.1,259.825,22.4375,21232,65782,33.1,24.1,28.2,35.6,24.1,29.9,22.2
Piarco,2005-04-17,71.2,0.0,0.0,19.5,65.3,1012.9,61.7,6.7,256.36875,22.0875,21201,65785,33.2,22.3,27.7,35.4,22.3,28.9,21.3
Piarco,2005-04-18,73.1,0.0,0.0,15.0,74.2,1011.4,60.0,7.1,262.7125,22.7125,21172,65788,33.1,23.8,28.2,36.2,23.8,30.2,22.4
Piarco,2005-04-19,73.1,0.0,0.0,16.1,74.1,1011.0,79.0,7.2,251.14375,21.68125,21142,65792,34.2,24.7,28.4,38.3,24.7,30.6,22.8
Piarco,2005-04-20,76.9,0.0,0.0,15.0,70.6,1011.3,88.3,6.9,248.75625,21.5125,21113,65795,34.1,25.1,28.3,39.5,25.1,30.9,23.6
Piarco,2005-04-21,71.0,0.0,0.0,13.9,86.4,1011.0,70.0,6.9,251.725,21.775,21085,65799,34.1,25.8,29.1,37.4,25.8,31.1,22.7
Piarco,2005-04-22,77.6,0.0,0.0,17.2,104.9,1010.6,86.3,7.4,254.16875,21.94375,21057,65804,33.3,25.1,28.7,39.4,25.1,32.1,24.1
Piarco,2005-04-23,76.0,0.0,0.0,13.9,92.7,1011.3,76.7,6.7,258.125,22.30625,21030,65808,34.1,26.1,29.2,40.7,26.1,32.8,24.2
Piarco,2005-04-24,73.3,0.0,0.0,16.1,89.0,1011.8,55.8,7.0,255.8375,22.08125,21003,65814,33.6,25.1,29.1,38.2,25.1,31.9,23.4
Piarco,2005-04-25,72.5,0.0,0.0,13.9,82.1,1012.5,43.8,5.7,256.05625,22.04375,20977,65819,35.1,25.8,29.2,38.7,25.8,31.4,23.1
Piarco,2005-04-26,68.5,0.0,0.0,13.9,75.4,1012.9,38.8,8.3,262.8,22.7375,20952,65825,34.1,24.1,28.9,37.4,24.1,30.7,21.9
Piarco,2005-04-27,67.6,0.0,0.0,16.1,71.2,1012.8,40.8,8.9,251.575,21.7,20927,65831,34.1,22.1,28.4,36.6,22.1,30.1,21.3
Piarco,2005-04-28,67.0,0.0,0.0,11.4,85.7,1012.4,46.7,8.4,263.25,22.70625,20903,65837,35.1,24.1,28.8,37.8,24.1,30.4,21.4
Piarco,2005-04-29,75.1,0.0,0.0,15.0,81.7,1012.4,73.5,8.8,239.2125,20.63125,20879,65844,34.1,24.1,28.4,37.4,24.1,31.1,23.2
Piarco,2005-04-30,79.9,2.0065999999999997,4.17,13.9,83.0,1013.7,75.4,8.0,258.00625,22.26875,20856,65851,32.8,24.7,27.8,38.1,24.7,30.2,23.8
Piarco,2005-05-01,83.3,0.7874,4.17,4.7,50.9,1012.7,77.8,16.8,194.3375,16.7875,23103,64607,31.3,23.7,25.1,33.4,23.7,25.3,21.8
Piarco,2005-05-02,78.0,0.0,0.0,15.0,67.7,1013.5,79.2,9.1,222.89375,19.21875,23281,65453,30.7,22.7,26.4,34.2,22.7,27.8,21.9
Piarco,2005-05-03,77.6,0.0,0.0,13.9,84.3,1013.0,72.8,8.7,245.8875,21.19375,22668,65751,32.7,22.1,26.3,34.7,22.1,27.2,21.5
Piarco,2005-05-04,72.9,0.0,0.0,21.9,61.3,1013.6,76.7,6.4,266.24375,23.0125,21592,65768,32.1,24.8,28.4,35.6,24.8,30.6,22.7
Piarco,2005-05-05,79.6,4.0893999999999995,4.17,17.2,70.9,1013.6,66.7,7.7,260.41875,22.46875,20753,65893,34.1,25.1,28.1,37.4,25.1,30.7,23.9
Piarco,2005-05-06,83.8,5.8928,8.33,9.2,103.2,1011.6,90.0,8.4,195.46875,16.84375,20540,66326,31.1,25.7,28.1,39.3,25.7,31.8,25.0
Piarco,2005-05-07,88.2,13.9954,4.17,11.4,97.3,1014.1,83.8,7.7,210.18125,18.1375,20896,66696,30.1,24.1,26.2,35.2,24.1,27.7,23.9
Piarco,2005-05-08,79.4,4.0893999999999995,4.17,19.5,56.5,1012.9,77.9,6.4,218.175,18.8625,21283,66464,32.1,25.7,28.4,38.1,25.7,31.6,24.3
Piarco,2005-05-09,81.5,0.0,0.0,8.1,98.1,1011.8,66.5,7.5,219.85625,19.0,21329,65534,32.1,24.1,27.3,38.1,24.1,29.8,23.7
Piarco,2005-05-10,83.0,0.0,0.0,13.9,49.0,1010.7,85.0,7.7,192.0625,16.625,21234,64398,34.1,23.8,27.6,40.7,23.8,30.8,24.2
Piarco,2005-05-11,90.3,38.6842,12.5,17.2,75.3,1010.7,85.8,5.3,189.35625,16.36875,21449,63612,30.1,24.1,26.0,36.3,24.1,27.3,24.2
Piarco,2005-05-12,88.0,24.892,4.17,15.0,51.6,1011.2,88.3,7.3,194.65625,16.81875,22206,63722,31.1,22.1,25.6,36.7,22.1,27.1,23.3
Piarco,2005-05-13,78.3,2.0065999999999997,4.17,16.1,87.2,1010.1,83.3,5.9,261.1875,22.53125,20626,65980,32.6,25.6,28.6,38.1,25.6,31.4,24.1
Piarco,2005-05-14,83.8,10.8966,4.17,16.1,62.1,1009.7,89.2,5.8,232.94375,20.1,20613,65992,32.1,25.1,28.0,38.1,25.1,31.1,24.8
Piarco,2005-05-15,92.1,8.407399999999999,8.33,12.8,71.7,1009.5,89.2,5.6,232.90625,20.05625,20602,66005,30.2,25.1,26.9,37.6,25.1,29.5,25.5
Piarco,2005-05-16,95.4,34.0868,8.33,13.9,83.5,1010.5,87.8,5.1,244.1,21.0625,20591,66018,29.1,24.7,25.8,35.8,24.7,26.2,24.9
Piarco,2005-05-17,79.6,0.3048,4.17,12.8,79.2,1010.9,67.3,6.6,249.0125,21.5125,20581,66031,33.1,24.7,28.4,38.2,24.7,31.3,24.1
Piarco,2005-05-18,77.9,0.0,0.0,13.9,73.5,1010.1,52.7,7.3,241.00625,20.787499999999998,20572,66045,34.1,23.1,27.9,39.5,23.1,30.4,23.3
Piarco,2005-05-19,86.3,11.2014,8.33,8.1,223.7,1009.4,68.2,7.7,235.5,20.3875,20563,66059,33.1,23.3,27.1,40.7,23.3,30.1,24.4
Piarco,2005-05-20,77.7,0.0,0.0,11.4,84.0,1010.4,79.1,8.6,247.91875,21.3875,20556,66073,34.1,23.8,28.9,40.7,23.8,32.9,24.3
Piarco,2005-05-21,77.9,0.0,0.0,10.3,81.9,1011.1,90.0,6.1,233.4125,20.15,20549,66088,33.1,25.1,28.5,38.2,25.1,31.6,24.0
Piarco,2005-05-22,80.8,0.0,0.0,15.0,90.2,1011.1,60.8,7.9,225.75625,19.49375,20543,66103,33.3,25.1,28.7,40.6,25.1,32.7,24.8
Piarco,2005-05-23,75.6,0.0,0.0,11.4,86.7,1010.2,40.4,8.7,231.9125,20.025,20538,66118,34.1,26.1,29.5,39.6,26.1,33.8,24.4
Piarco,2005-05-24,79.6,50.0126,4.17,12.8,91.2,1010.7,51.3,8.4,247.5125,21.35625,20534,66133,33.1,25.1,28.8,39.4,25.1,33.1,24.7
Piarco,2005-05-25,79.4,0.0,0.0,13.9,80.6,1011.7,61.7,8.3,229.15,19.775,20530,66148,33.1,24.8,28.7,39.4,24.8,32.6,24.6
Piarco,2005-05-26,81.7,2.0065999999999997,4.17,13.9,83.2,1012.5,73.0,7.5,217.63750000000002,18.7625,20527,66164,32.1,25.1,28.3,40.8,25.1,32.1,24.7
Piarco,2005-05-27,87.6,14.985999999999999,12.5,12.8,74.8,1013.3,73.9,6.5,218.04999999999998,18.8625,20525,66180,32.3,25.1,27.6,39.9,25.1,31.0,25.2
