name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Crown Point, Tobago, Trinidad And Tobago",2025-05-07,87.7,78.7,82.8,97.7,78.7,88.8,74.3,75.9,0.0,0,0.0,10.3,111.2,1012.0,50.0,7.3,271.2,23.3,9,2025-05-07T05:42:38,2025-05-07T18:17:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-08,85.9,80.5,82.8,95.2,85.1,89.4,74.1,75.1,0.0,0,0.0,11.4,101.6,1012.7,62.3,7.3,203.8,17.7,8,2025-05-08T05:42:21,2025-05-08T18:17:36,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-09,87.7,78.6,82.5,99.8,78.6,89.0,75.3,79.3,0.394,100,4.17,13.6,95.3,1013.0,65.4,8.8,243.1,21.0,9,2025-05-09T05:42:04,2025-05-09T18:17:48,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-10,86.1,78.9,81.9,99.0,78.9,88.3,76.1,82.9,0.422,100,12.5,15.0,98.9,1014.7,63.9,7.9,265.4,23.0,9,2025-05-10T05:41:48,2025-05-10T18:18:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-11,87.6,78.6,83.1,97.6,78.6,88.8,73.9,74.1,0.0,0,0.0,15.0,94.5,1014.6,27.9,8.0,295.1,25.5,10,2025-05-11T05:41:32,2025-05-11T18:18:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-12,89.5,78.9,83.1,102.3,78.9,90.2,74.9,76.7,0.0,0,0.0,13.9,102.7,1013.8,38.5,7.7,283.1,24.5,9,2025-05-12T05:41:18,2025-05-12T18:18:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-13,87.9,78.7,83.1,99.8,78.7,89.9,75.3,77.8,0.0,0,0.0,18.3,91.2,1012.7,27.5,7.5,249.9,21.6,8,2025-05-13T05:41:04,2025-05-13T18:18:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-14,87.8,76.9,81.3,102.1,76.9,86.5,76.0,84.4,0.768,100,16.67,19.7,105.6,1012.4,45.8,6.5,243.6,21.2,8,2025-05-14T05:40:51,2025-05-14T18:18:50,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-15,87.9,80.6,83.4,102.1,86.2,91.9,76.2,79.3,0.031,100,4.17,18.3,93.7,1012.6,30.4,7.1,274.3,23.7,9,2025-05-15T05:40:39,2025-05-15T18:19:04,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-16,87.6,78.3,83.0,101.7,78.3,90.2,75.9,79.6,0.079,100,4.17,17.2,94.3,1012.6,53.8,7.1,282.4,24.4,9,2025-05-16T05:40:28,2025-05-16T18:19:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-17,87.6,79.0,83.2,102.1,79.0,91.5,76.3,80.0,0.197,100,4.17,23.0,98.7,1012.3,65.1,6.4,212.2,18.2,8,2025-05-17T05:40:18,2025-05-17T18:19:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-18,84.2,82.2,82.6,92.5,89.1,89.8,75.3,78.8,0.0,0,0.0,15.0,98.5,1012.9,61.1,6.4,238.8,20.5,8,2025-05-18T05:40:08,2025-05-18T18:19:46,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-19,86.1,80.6,83.1,97.4,86.2,91.2,76.0,79.5,0.0,0,0.0,15.0,105.4,1013.1,64.3,6.6,177.7,15.3,6,2025-05-19T05:39:59,2025-05-19T18:20:01,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-20,84.3,78.7,81.8,94.3,78.7,88.7,76.2,83.3,0.103,100,8.33,15.0,104.1,1013.1,69.4,6.8,143.8,12.5,5,2025-05-20T05:39:51,2025-05-20T18:20:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-21,85.9,78.8,81.9,97.0,78.8,88.0,75.5,81.2,0.0,0,0.0,18.3,86.6,1013.2,60.4,7.1,220.8,19.2,7,2025-05-21T05:39:44,2025-05-21T18:20:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-22,87.6,79.0,83.3,99.5,79.0,90.9,75.3,77.1,0.0,0,0.0,17.2,89.9,1013.7,56.1,7.1,225.4,19.5,8,2025-05-22T05:39:38,2025-05-22T18:20:46,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-23,87.8,80.5,83.2,96.1,85.2,89.8,74.2,74.7,0.906,100,4.17,18.3,93.2,1015.1,59.5,7.1,276.8,23.9,9,2025-05-23T05:39:32,2025-05-23T18:21:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-24,87.6,80.4,83.0,102.0,85.1,90.5,75.2,77.5,0.07,100,8.33,17.2,92.9,1014.9,44.3,6.9,267.8,23.2,9,2025-05-24T05:39:27,2025-05-24T18:21:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-25,87.6,80.4,83.1,99.5,85.8,90.9,75.7,78.7,0.012,100,4.17,23.0,90.3,1014.5,56.2,7.0,216.0,18.6,7,2025-05-25T05:39:23,2025-05-25T18:21:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-26,87.6,81.9,83.8,99.5,88.3,92.0,75.4,76.0,0.0,0,0.0,18.3,91.6,1014.9,47.1,6.4,245.6,21.2,8,2025-05-26T05:39:20,2025-05-26T18:21:50,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-27,87.6,78.8,82.1,97.3,78.8,88.1,74.9,79.1,0.008,100,4.17,19.7,88.6,1015.3,49.7,6.4,248.1,21.4,9,2025-05-27T05:39:18,2025-05-27T18:22:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-28,86.2,78.6,81.1,97.6,78.6,85.1,75.0,82.3,0.197,100,8.33,21.9,85.8,1015.6,59.4,6.7,265.9,23.0,8,2025-05-28T05:39:16,2025-05-28T18:22:23,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-29,87.6,76.8,82.3,101.7,76.8,89.4,76.6,83.2,0.256,100,12.5,20.8,89.9,1015.5,43.2,7.1,200.5,17.5,7,2025-05-29T05:39:16,2025-05-29T18:22:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-30,84.1,78.6,81.2,96.0,78.6,87.7,76.7,86.3,0.441,100,12.5,21.9,90.9,1014.8,61.9,7.2,231.4,19.9,8,2025-05-30T05:39:16,2025-05-30T18:22:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-05-31,86.2,78.9,83.0,97.3,78.9,90.4,75.5,78.5,0.079,100,4.17,20.8,93.4,1014.5,59.7,6.4,270.6,23.4,9,2025-05-31T05:39:16,2025-05-31T18:23:13,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-01,86.0,80.6,83.4,97.2,86.3,91.8,76.0,78.5,0.028,100,8.33,24.2,89.2,1016.0,62.5,6.0,232.0,20.0,8,2025-06-01T05:39:18,2025-06-01T18:23:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-02,87.7,80.7,83.6,97.7,85.4,90.9,74.7,75.0,0.0,0,0.0,17.2,91.7,1016.7,55.2,5.5,238.4,20.6,8,2025-06-02T05:39:20,2025-06-02T18:23:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-03,87.7,78.7,82.9,97.8,78.7,89.0,74.4,76.0,0.004,100,4.17,16.6,93.0,1015.0,46.3,6.3,283.1,24.4,9,2025-06-03T05:39:23,2025-06-03T18:24:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-04,86.2,77.0,82.0,96.8,77.0,87.0,73.2,75.1,0.024,100,4.17,17.2,93.9,1013.8,51.5,7.7,274.1,23.8,9,2025-06-04T05:39:27,2025-06-04T18:24:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-05,87.8,78.6,82.0,98.0,78.6,87.3,74.4,78.1,0.079,100,4.17,17.2,93.2,1013.7,60.1,7.9,240.8,20.8,9,2025-06-05T05:39:31,2025-06-05T18:24:37,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-06,84.1,77.2,80.5,93.6,77.2,84.1,75.4,85.0,0.519,100,12.5,17.2,81.8,1014.1,71.4,7.2,178.1,15.4,6,2025-06-06T05:39:36,2025-06-06T18:24:53,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-07,86.2,80.5,82.7,97.3,86.0,90.0,75.5,79.1,0.004,100,4.17,18.3,93.9,1014.2,53.8,7.3,271.0,23.4,9,2025-06-07T05:39:42,2025-06-07T18:25:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-08,86.1,78.9,82.5,95.4,78.9,88.5,74.2,76.4,0.0,0,0.0,20.8,83.7,1014.1,31.9,6.0,292.0,25.1,9,2025-06-08T05:39:48,2025-06-08T18:25:26,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-09,86.1,77.1,81.9,97.0,77.1,87.2,74.9,79.7,0.252,100,8.33,19.7,92.4,1013.8,53.1,5.8,265.8,23.0,9,2025-06-09T05:39:55,2025-06-09T18:25:43,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-10,82.5,75.2,79.7,89.6,75.2,83.4,75.5,87.2,2.799,100,16.67,17.2,86.8,1014.5,71.8,5.8,192.2,16.6,7,2025-06-10T05:40:03,2025-06-10T18:25:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-11,82.2,75.3,78.5,89.1,75.3,80.3,75.0,89.1,1.122,100,12.5,17.2,86.0,1014.5,69.3,6.1,156.0,13.3,5,2025-06-11T05:40:11,2025-06-11T18:26:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-12,84.2,75.1,80.3,92.5,75.1,83.3,74.6,83.4,1.051,100,12.5,23.0,81.5,1014.3,67.1,6.9,190.1,16.4,7,2025-06-12T05:40:19,2025-06-12T18:26:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-13,84.4,78.6,81.7,92.5,78.6,86.5,74.1,78.2,0.256,100,8.33,23.0,85.3,1014.5,61.2,6.8,208.5,18.2,7,2025-06-13T05:40:29,2025-06-13T18:26:47,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-14,85.9,75.4,81.3,96.6,75.4,85.7,73.8,78.3,0.039,100,4.17,18.3,84.2,1015.7,55.3,6.8,250.3,21.5,8,2025-06-14T05:40:39,2025-06-14T18:27:02,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-15,85.8,77.1,81.4,95.1,77.1,86.3,74.5,79.7,0.075,100,12.5,16.1,84.7,1016.7,30.5,7.0,268.6,23.3,8,2025-06-15T05:40:49,2025-06-15T18:27:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-16,86.1,77.2,82.2,95.5,77.2,88.2,74.6,78.2,0.0,0,0.0,18.3,88.2,1015.4,23.8,7.1,266.3,22.9,9,2025-06-16T05:41:00,2025-06-16T18:27:32,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-17,86.1,80.4,82.8,98.8,85.7,90.8,76.1,80.3,0.0,0,0.0,15.0,92.8,1015.0,34.6,7.2,256.1,22.1,8,2025-06-17T05:41:11,2025-06-17T18:27:46,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-18,136.4,77.2,83.7,136.4,77.2,89.0,75.7,80.2,0.177,100,8.33,13.9,89.4,1015.2,59.8,7.6,246.2,21.2,8,2025-06-18T05:41:23,2025-06-18T18:28:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-19,87.6,78.9,82.4,101.6,78.9,89.4,75.9,81.1,0.016,100,8.33,20.8,87.1,1014.8,61.2,7.3,241.6,20.9,9,2025-06-19T05:41:35,2025-06-19T18:28:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-20,85.8,78.7,82.6,94.8,78.7,88.8,74.4,76.3,0.012,100,4.17,23.0,83.2,1014.8,54.0,7.2,263.9,22.7,9,2025-06-20T05:41:48,2025-06-20T18:28:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-21,87.6,80.4,82.8,97.6,85.0,89.3,74.2,75.4,0.008,100,4.17,19.7,84.7,1014.4,53.3,7.1,254.8,22.0,9,2025-06-21T05:42:01,2025-06-21T18:28:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-22,87.6,77.0,80.4,99.5,77.0,83.6,75.1,84.4,0.319,100,8.33,17.2,79.4,1012.7,63.4,6.9,207.6,18.0,7,2025-06-22T05:42:14,2025-06-22T18:28:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-23,86.1,77.1,81.8,97.2,77.1,87.5,76.0,83.1,0.123,100,12.5,20.8,92.5,1013.0,59.9,6.7,240.1,20.8,8,2025-06-23T05:42:28,2025-06-23T18:29:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-24,86.1,78.9,82.9,97.0,78.9,89.9,75.0,77.4,0.0,0,0.0,24.2,87.5,1014.5,59.4,6.9,261.3,22.5,8,2025-06-24T05:42:42,2025-06-24T18:29:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-25,86.1,80.4,83.0,97.0,85.1,89.9,74.6,76.0,0.0,0,0.0,21.9,84.8,1014.3,43.5,6.9,230.1,19.8,8,2025-06-25T05:42:56,2025-06-25T18:29:27,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-26,86.2,78.8,82.3,95.2,78.8,87.7,73.7,75.5,0.0,0,0.0,17.2,86.0,1014.1,40.2,6.9,288.1,24.8,10,2025-06-26T05:43:10,2025-06-26T18:29:38,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-27,88.0,77.2,81.4,98.2,77.2,85.8,74.8,80.9,0.118,100,4.17,17.7,83.7,1014.3,49.0,7.9,267.3,23.1,9,2025-06-27T05:43:25,2025-06-27T18:29:48,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-28,86.0,77.1,81.5,99.1,77.1,87.6,76.6,85.6,0.095,100,8.33,8.1,103.4,1013.9,48.8,8.4,252.2,21.7,9,2025-06-28T05:43:40,2025-06-28T18:29:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-29,84.1,75.4,79.6,95.7,75.4,83.7,76.2,89.7,1.732,100,16.67,16.1,86.8,1014.4,68.0,6.7,221.7,19.1,7,2025-06-29T05:43:55,2025-06-29T18:30:06,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-06-30,86.2,78.8,82.3,95.2,78.8,88.0,74.8,78.4,0.0,0,0.0,19.7,88.1,1015.2,38.3,7.3,291.6,25.1,10,2025-06-30T05:44:10,2025-06-30T18:30:14,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-01,86.1,76.8,81.4,96.7,76.8,86.0,74.2,79.2,0.004,100,4.17,13.9,86.9,1014.9,46.7,7.3,263.0,22.7,8,2025-07-01T05:44:26,2025-07-01T18:30:22,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-02,86.1,78.6,82.1,95.3,78.6,87.0,73.6,75.8,0.0,0,0.0,16.1,91.1,1015.2,22.8,7.2,256.1,22.1,8,2025-07-02T05:44:41,2025-07-02T18:30:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-03,86.0,78.7,82.2,97.1,78.7,88.1,75.5,80.5,0.008,100,4.17,15.0,91.9,1015.1,45.3,7.7,218.8,18.9,7,2025-07-03T05:44:57,2025-07-03T18:30:34,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-04,85.9,77.0,81.5,99.0,77.0,87.1,76.0,83.8,0.158,100,8.33,9.2,109.9,1016.0,61.9,8.5,175.3,15.1,6,2025-07-04T05:45:13,2025-07-04T18:30:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-05,86.1,77.2,81.5,97.3,77.2,86.6,75.3,81.9,0.012,100,4.17,10.2,74.0,1016.0,48.9,8.5,244.1,21.2,8,2025-07-05T05:45:28,2025-07-05T18:30:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-06,82.6,75.1,79.0,90.9,75.1,80.7,73.1,82.4,1.102,100,8.33,12.8,74.6,1015.4,40.8,7.4,265.3,22.7,9,2025-07-06T05:45:44,2025-07-06T18:30:49,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-07,84.3,75.4,79.9,94.1,75.4,83.3,74.4,83.5,0.449,100,12.5,17.2,83.3,1014.9,35.0,8.1,263.0,22.7,8,2025-07-07T05:46:00,2025-07-07T18:30:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78961300410,TTCP,remote,TDW00000410"
"Crown Point, Tobago, Trinidad And Tobago",2025-07-08,86.1,76.8,80.3,95.4,76.8,83.5,75.0,84.1,0.24,100,12.5,18.3,83.3,1015.5,56.9,8.1,128.5,11.1,6,2025-07-08T05:46:16,2025-07-08T18:30:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78961300410,TTCP,remote,TDW00000410"
