name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Sangre Grande, Trinidad, Trinidad And Tobago",11/01/2000,87.9,73.5,79.9,96.1,73.5,82.9,72.6,79.2,,0,0,16.7,67.7,1011.6,50.5,7.7,,,,2000-01-11T06:25:50,2000-01-11T17:58:46,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",12/01/2000,89.7,74,82.3,91.4,74,83.9,67.6,62.7,,0,0,13.5,33.5,1012.4,30.2,9.4,,,,2000-01-12T06:26:06,2000-01-12T17:59:18,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",13/01/2000,86.1,73.4,77.1,92.1,73.4,78.1,70.1,79.9,,0,0,15,57.7,1012.5,65.1,8.4,,,,2000-01-13T06:26:20,2000-01-13T17:59:50,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",14/01/2000,87.2,71.7,78.9,90.5,71.7,80.5,69.3,73.8,,0,0,15.2,65.9,1012,48.9,9.8,,,,2000-01-14T06:26:34,2000-01-14T18:00:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",15/01/2000,89.2,68.4,77.6,93.2,68.4,78.9,68.6,76.6,,0,0,12.8,2.9,1012.4,29.9,14.2,,,,2000-01-15T06:26:47,2000-01-15T18:00:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",16/01/2000,84.2,69.9,76.5,90.2,69.9,77.9,69.4,80.1,,0,0,11.4,2.6,1012.3,56.3,11.4,,,,2000-01-16T06:26:59,2000-01-16T18:01:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",17/01/2000,82.9,69.2,75.6,86.4,69.2,76.7,70.7,85.5,,0,0,10.8,45.4,1012.9,78.9,6.7,,,,2000-01-17T06:27:10,2000-01-17T18:01:52,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",18/01/2000,87.5,71.7,78.7,93.2,71.7,81,71.7,80.8,,0,0,13.6,71.7,1013.5,57.7,8.5,,,,2000-01-18T06:27:20,2000-01-18T18:02:22,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",19/01/2000,73.5,73.5,73.5,73.5,73.5,73.5,71.7,94.1,,0,0,0,,1014.9,30,6.8,,,,2000-01-19T06:27:28,2000-01-19T18:02:51,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,78970099999
"Sangre Grande, Trinidad, Trinidad And Tobago",21/01/2000,80.7,73.8,76.7,84.7,73.8,77.3,71.3,83.6,,0,0,9.5,67,1014.1,33,8.3,,,,2000-01-21T06:27:43,2000-01-21T18:03:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",22/01/2000,88.1,70.8,79.6,94.4,70.8,82.4,71.5,77.9,,0,0,16.1,68.3,1014,43.1,8.3,,,,2000-01-22T06:27:49,2000-01-22T18:04:16,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",23/01/2000,87.4,73.5,79.7,93.6,73.5,82.1,72.2,79.1,,0,0,20.9,64.3,1013.8,70.9,7.6,,,,2000-01-23T06:27:53,2000-01-23T18:04:44,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",24/01/2000,84.3,73.2,76.9,89.8,73.2,78,72.3,86.4,,0,0,16.1,66.6,1013.4,83,6.2,,,,2000-01-24T06:27:57,2000-01-24T18:05:11,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",25/01/2000,85.7,71.9,77.8,92.3,71.9,80.2,72.2,83.5,,0,0,17.2,81.1,1012.4,42,8.2,,,,2000-01-25T06:28:00,2000-01-25T18:05:37,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",26/01/2000,86.9,71.7,79.2,93.2,71.7,81.8,72.2,80.2,,0,0,17.2,72.6,1013.9,50.1,8.9,,,,2000-01-26T06:28:01,2000-01-26T18:06:03,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",27/01/2000,85.8,73.1,76.9,92,73.1,78.3,71.9,85.5,,0,0,16.6,63.8,1014.4,42.2,7.5,,,,2000-01-27T06:28:02,2000-01-27T18:06:28,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",29/01/2000,87.7,71.7,78.5,89.3,71.7,79.7,68.8,74,,0,0,15.9,66.2,1013.2,73.5,9.9,,,,2000-01-29T06:28:00,2000-01-29T18:07:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",30/01/2000,87.9,69.9,77.5,91.6,69.9,79.1,69.5,77.9,,0,0,15.9,68.7,1014.5,80.8,9.3,,,,2000-01-30T06:27:57,2000-01-30T18:07:41,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",31/01/2000,87.2,69.9,78.6,93.5,69.9,80.6,70.2,76.7,,0,0,16.3,60.3,1015.7,65.6,8.5,,,,2000-01-31T06:27:53,2000-01-31T18:08:04,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",01/02/2000,87.9,73.7,79.2,94.4,73.7,81.6,72.4,80.3,,0,0,16,61.1,1016.5,73.9,7.8,,,,2000-02-01T06:27:49,2000-02-01T18:08:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",02/02/2000,87.7,71.7,78.5,97.8,71.7,81,72.6,82.9,,0,0,19.6,69.8,1014.7,62.1,8,,,,2000-02-02T06:27:43,2000-02-02T18:08:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",03/02/2000,87.9,73.5,80.3,96.2,73.5,83.6,73.4,80.6,,0,0,16,69.3,1014.1,55.3,8.5,,,,2000-02-03T06:27:36,2000-02-03T18:09:09,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",04/02/2000,87.7,75.3,80.1,93.5,75.3,82.1,72.8,79.8,,0,0,18.2,76.4,1014.9,41,6.4,,,,2000-02-04T06:27:28,2000-02-04T18:09:29,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",05/02/2000,87.7,74.6,80.3,94.3,74.6,82.8,71.7,76,,0,0,18.3,71.5,1016.7,45.4,6.9,,,,2000-02-05T06:27:20,2000-02-05T18:09:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",06/02/2000,88.1,73.5,79.5,92.9,73.5,81.1,69.6,73.2,,0,0,16.1,61.1,1017.2,45.7,7.9,,,,2000-02-06T06:27:10,2000-02-06T18:10:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",07/02/2000,89.5,69.9,78.8,90.2,69.9,79.7,67.6,71.3,,0,0,13.9,62.2,1016.7,48.9,8.1,,,,2000-02-07T06:26:59,2000-02-07T18:10:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",08/02/2000,85.7,71.9,77.1,91.8,71.9,78.5,69.8,79,,0,0,23,75,1016.5,64.3,7.7,,,,2000-02-08T06:26:47,2000-02-08T18:10:44,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",09/02/2000,85.9,69.9,76.6,92.7,69.9,78.2,70,81.4,,0,0,19.9,67,1015.6,60.2,7.3,,,,2000-02-09T06:26:35,2000-02-09T18:11:02,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",10/02/2000,85,71.7,75.9,90.5,71.7,77,70.9,85.2,,0,0,19.1,67.7,1014.1,68.2,7,,,,2000-02-10T06:26:21,2000-02-10T18:11:18,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",11/02/2000,86.1,71.3,77.6,92.7,71.3,79.6,70.7,80.1,,0,0,18.3,67.5,1014.5,47.3,7.2,,,,2000-02-11T06:26:06,2000-02-11T18:11:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",12/02/2000,86.1,71.7,78.3,92.1,71.7,79.6,68.5,73.3,,0,0,18.3,62.5,1015.1,46.2,7.5,,,,2000-02-12T06:25:51,2000-02-12T18:11:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",13/02/2000,77.2,69.5,72.7,77.2,69.5,72.7,68.2,86,,0,0,5.3,70,1014.9,64.4,7.8,,,,2000-02-13T06:25:34,2000-02-13T18:12:04,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",14/02/2000,87.2,72.3,80.4,92.1,72.3,83.2,70.5,73.2,,0,0,17.2,65.1,1016.1,53.7,6.9,,,,2000-02-14T06:25:17,2000-02-14T18:12:18,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",15/02/2000,87.7,75.5,83.1,94.3,75.5,87.4,72.1,70.6,,0,0,15,86.4,1013.9,63,6.6,,,,2000-02-15T06:24:59,2000-02-15T18:12:32,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",16/02/2000,86.1,73.5,78.5,92.1,73.5,80.6,72.1,81.7,,0,0,16.9,69.3,1014.6,70.5,9.8,,,,2000-02-16T06:24:40,2000-02-16T18:12:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",17/02/2000,87.9,71.7,80,89.5,71.7,81.4,67.8,68.6,,0,0,14.1,78.4,1014.6,76.3,9.6,,,,2000-02-17T06:24:20,2000-02-17T18:12:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",18/02/2000,82.5,69.9,75.2,86.4,69.9,76.1,70.5,85.9,,0,0,17.2,67.7,1015.1,81.3,6.6,,,,2000-02-18T06:23:59,2000-02-18T18:13:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",19/02/2000,86.1,74.9,79.8,90.8,74.9,81.9,70.7,74.4,,0,0,20.8,71.2,1014.8,75.8,6.6,,,,2000-02-19T06:23:38,2000-02-19T18:13:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",20/02/2000,82.1,74.6,77.7,88.9,74.6,79.1,73.2,86,,0,0,13.9,60.9,1014.6,92.9,7.4,,,,2000-02-20T06:23:15,2000-02-20T18:13:30,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",21/02/2000,86.1,76.4,79.6,93.7,76.4,82.4,74,83.6,,0,0,15,71.1,1013.8,90.6,4.1,,,,2000-02-21T06:22:52,2000-02-21T18:13:40,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",22/02/2000,86.1,76.2,80.7,92.4,76.2,83.5,72.7,77.5,,0,0,18.3,85.2,1014,73.1,6,,,,2000-02-22T06:22:28,2000-02-22T18:13:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",23/02/2000,87.9,72.9,79.6,92.9,72.9,81.8,71.1,76.7,,0,0,18.3,86.2,1013.5,50.3,6.7,,,,2000-02-23T06:22:04,2000-02-23T18:13:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",24/02/2000,87.7,73.5,79.2,92.8,73.5,81.2,71.3,78.2,,0,0,16,76.9,1012.9,54.2,8.6,,,,2000-02-24T06:21:39,2000-02-24T18:14:06,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",25/02/2000,87.7,73.5,79.3,92.4,73.5,81.3,70.5,75.8,,0,0,13.9,76.3,1012.4,66.7,8.2,,,,2000-02-25T06:21:13,2000-02-25T18:14:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",26/02/2000,88.6,69.2,80.5,94.4,69.2,83.3,71.1,74.5,,0,0,14,62,1013.2,53.9,9,,,,2000-02-26T06:20:46,2000-02-26T18:14:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",27/02/2000,87.2,69.9,76.2,93.7,69.9,77.4,70.7,84.2,,0,0,10.3,59.3,1013.2,41.6,9.5,,,,2000-02-27T06:20:19,2000-02-27T18:14:28,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",28/02/2000,90.8,71.7,80.3,100,71.7,84,71.6,76.5,,0,0,14.4,67,1013.4,80,9.5,,,,2000-02-28T06:19:51,2000-02-28T18:14:34,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",29/02/2000,85.7,71.7,78,91.5,71.7,80.2,70.9,80.2,,0,0,12.4,43.4,1014,67.6,9,,,,2000-02-29T06:19:22,2000-02-29T18:14:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",01/03/2000,87.9,73.5,79.5,94.4,73.5,81.6,70.5,74.9,,0,0,15.3,72.4,1015.1,49.9,8.8,,,,2000-03-01T06:18:53,2000-03-01T18:14:46,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",02/03/2000,89,72,81.3,95,72,84.5,71.3,73.3,,0,0,14.4,75.9,1014.5,77.6,7.3,,,,2000-03-02T06:18:24,2000-03-02T18:14:50,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",03/03/2000,84.3,73.5,78.1,91.1,73.5,79.4,72.8,84.2,,0,0,13.9,74.8,1013.5,60.5,7.9,,,,2000-03-03T06:17:54,2000-03-03T18:14:55,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",04/03/2000,89.3,73.1,79.4,96.5,73.1,82.2,72.1,79.7,,0,0,20.8,80.5,1013.6,39.4,9.3,,,,2000-03-04T06:17:23,2000-03-04T18:14:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",05/03/2000,87.4,73.5,78,93.9,73.5,80.4,72.8,84.9,,0,0,11.4,82.3,1014.1,55.4,7.1,,,,2000-03-05T06:16:52,2000-03-05T18:15:03,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",06/03/2000,86.9,71.2,79.8,89.6,71.2,81.4,69.1,71.6,,0,0,16.1,73.6,1013.7,62.5,11.6,,,,2000-03-06T06:16:20,2000-03-06T18:15:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",07/03/2000,88.1,68.1,79.6,91,68.1,80.5,67.2,68.5,,0,0,9.2,44.7,1013.4,70.2,11.1,,,,2000-03-07T06:15:48,2000-03-07T18:15:09,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",08/03/2000,86.1,69.5,78.9,89.8,69.5,80.7,68.4,71.6,,0,0,13.2,61.5,1012.4,81.1,10.4,,,,2000-03-08T06:15:16,2000-03-08T18:15:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",09/03/2000,89,68.1,78.3,93.2,68.1,80,68.4,73.7,,0,0,12.3,23.7,1013.4,68.6,9.2,,,,2000-03-09T06:14:43,2000-03-09T18:15:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",10/03/2000,89.2,72.8,79.9,93.4,72.8,81.7,68.6,69.9,,0,0,15.4,65.2,1014.4,77.5,9,,,,2000-03-10T06:14:10,2000-03-10T18:15:16,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",11/03/2000,87,73.5,79.9,94.9,73.5,82.7,71.9,77.1,,0,0,20.4,62.8,1014.1,78.2,5.9,,,,2000-03-11T06:13:36,2000-03-11T18:15:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",12/03/2000,89.7,75.5,81.5,93.7,75.5,83.4,70.4,70.6,,0,0,21.9,65,1014.4,79.5,3.2,,,,2000-03-12T06:13:03,2000-03-12T18:15:19,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",13/03/2000,89,73.7,80.4,91.6,73.7,81.7,69.5,71.3,,0,0,16.9,60.5,1013.7,63.8,5,,,,2000-03-13T06:12:29,2000-03-13T18:15:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",14/03/2000,89.7,73.2,79.6,92.4,73.2,80.7,68.3,70.4,,0,0,20.2,72.7,1013.2,34.3,6.7,,,,2000-03-14T06:11:54,2000-03-14T18:15:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",15/03/2000,85.9,73.7,78.2,90.6,73.7,79.7,69.4,74.9,,0,0,22,69,1014.1,45.2,6.6,,,,2000-03-15T06:11:19,2000-03-15T18:15:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",16/03/2000,87.4,72.2,78.4,92.2,72.2,79.5,68.6,72.8,,0,0,18.3,69.2,1014.1,38.9,7.4,,,,2000-03-16T06:10:45,2000-03-16T18:15:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",17/03/2000,89.3,72,79.6,91.1,72,80.4,66.7,67.1,,0,0,16.9,78.2,1013.3,49.9,8,,,,2000-03-17T06:10:10,2000-03-17T18:15:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",18/03/2000,77.9,70.1,72.6,77.9,70.1,72.6,68.9,88.5,,0,0,1.4,99.3,1012.4,54.7,8.2,,,,2000-03-18T06:09:34,2000-03-18T18:15:23,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"789,620,999,997,897,000,000,000,000,000,000"
"Sangre Grande, Trinidad, Trinidad And Tobago",23/03/2000,76.7,74.3,75.2,76.7,74.3,75.2,71.5,88.3,,0,0,5.8,82.1,,90,15.7,,,,2000-03-23T06:06:36,2000-03-23T18:15:22,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"7,896,209,999,978,970,000,000"
